exp_name,input_type,input_source,rows,cols,B_cols,B_density,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,reorder_algorithm,algo_block_size,epsilon,similarity_func,hierarchic_merge,scramble,Warmup,Repetitions,Algorithm,VBSmm_mean(ms),VBSmm_std,cusparse_spmm_mean(ms),cusparse_spmm_std,
default,4,NO_INPUT,2048,1024,1024,1.000000,1025,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.444917,0.005108,0.126571,0.000750,
default,4,NO_INPUT,2048,1024,1024,1.000000,10250,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.436864,0.017045,0.134987,0.000820,
default,4,NO_INPUT,2048,1024,1024,1.000000,255,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.716331,0.012975,0.108459,0.001050,
default,4,NO_INPUT,2048,1024,1024,1.000000,2091,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.746571,0.015327,0.151157,0.001073,
default,4,NO_INPUT,2048,1024,1024,1.000000,20910,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.716096,0.011820,0.183136,0.000430,
default,4,NO_INPUT,2048,1024,1024,1.000000,510,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.224491,0.005077,0.113632,0.000522,
default,4,NO_INPUT,2048,1024,1024,1.000000,4182,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.275477,0.055320,0.269259,0.004557,
default,4,NO_INPUT,2048,1024,1024,1.000000,41820,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.256053,0.029225,0.290261,0.008490,
default,4,NO_INPUT,2048,1024,1024,1.000000,1280,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.792032,0.013581,0.156864,0.001584,
default,4,NO_INPUT,2048,1024,1024,1.000000,10496,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.843339,0.007629,0.206347,0.003679,
default,4,NO_INPUT,2048,1024,1024,1.000000,104960,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.819296,0.010330,0.674368,0.015306,
default,4,NO_INPUT,2048,1024,1024,1.000000,102,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.251371,0.001075,0.117557,0.001439,
default,4,NO_INPUT,2048,1024,1024,1.000000,984,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.258112,0.010695,0.172245,0.002758,
default,4,NO_INPUT,2048,1024,1024,1.000000,9834,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.245291,0.007046,0.193312,0.002016,
default,4,NO_INPUT,2048,1024,1024,1.000000,204,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.318901,0.007471,0.111456,0.000446,
default,4,NO_INPUT,2048,1024,1024,1.000000,1968,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.321323,0.008967,0.223253,0.007388,
default,4,NO_INPUT,2048,1024,1024,1.000000,19668,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.325803,0.010329,0.263328,0.019460,
default,4,NO_INPUT,2048,1024,1024,1.000000,425,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.461557,0.005834,0.114101,0.001364,
default,4,NO_INPUT,2048,1024,1024,1.000000,4100,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.462432,0.001921,0.256619,0.002281,
default,4,NO_INPUT,2048,1024,1024,1.000000,40975,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.469152,0.017709,0.256064,0.002635,
default,4,NO_INPUT,2048,1024,1024,1.000000,1088,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.873397,0.007708,0.151808,0.000644,
default,4,NO_INPUT,2048,1024,1024,1.000000,10496,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.942688,0.010545,0.251989,0.000348,
default,4,NO_INPUT,2048,1024,1024,1.000000,104896,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.863925,0.007222,0.660128,0.035354,
default,4,NO_INPUT,2048,1024,1024,1.000000,66,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.150901,0.080408,0.091029,0.000810,
default,4,NO_INPUT,2048,1024,1024,1.000000,656,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.152523,0.085473,0.148405,0.000132,
default,4,NO_INPUT,2048,1024,1024,1.000000,6554,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.143456,0.072712,0.201355,0.000954,
default,4,NO_INPUT,2048,1024,1024,1.000000,198,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.190816,0.082411,0.138603,0.001307,
default,4,NO_INPUT,2048,1024,1024,1.000000,1968,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.181717,0.073318,0.290795,0.023218,
default,4,NO_INPUT,2048,1024,1024,1.000000,19662,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.194613,0.078562,0.259435,0.023565,
default,4,NO_INPUT,2048,1024,1024,1.000000,396,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.228608,0.070146,0.117675,0.001827,
default,4,NO_INPUT,2048,1024,1024,1.000000,3936,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.241237,0.078366,0.237845,0.001126,
default,4,NO_INPUT,2048,1024,1024,1.000000,39324,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.247349,0.085133,0.371893,0.001935,
default,4,NO_INPUT,2048,1024,1024,1.000000,1056,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.399349,0.074339,0.152277,0.008218,
default,4,NO_INPUT,2048,1024,1024,1.000000,10496,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.397323,0.072701,0.227072,0.002448,
default,4,NO_INPUT,2048,1024,1024,1.000000,104864,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.388608,0.073659,0.625760,0.031871,
default,4,NO_INPUT,2048,1024,2048,1.000000,125,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.512789,0.022721,0.149291,0.000726,
default,4,NO_INPUT,2048,1024,2048,1.000000,1025,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.489525,0.007915,0.237653,0.001448,
default,4,NO_INPUT,2048,1024,2048,1.000000,10250,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.494741,0.008104,0.259840,0.000592,
default,4,NO_INPUT,2048,1024,2048,1.000000,255,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.798965,0.042837,0.215584,0.002078,
default,4,NO_INPUT,2048,1024,2048,1.000000,2091,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.762752,0.021096,0.284640,0.001163,
default,4,NO_INPUT,2048,1024,2048,1.000000,20910,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.769664,0.018358,0.394347,0.014278,
default,4,NO_INPUT,2048,1024,2048,1.000000,510,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.371179,0.027172,0.228341,0.001763,
default,4,NO_INPUT,2048,1024,2048,1.000000,4182,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.325152,0.014116,0.579221,0.024512,
default,4,NO_INPUT,2048,1024,2048,1.000000,41820,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.388011,0.060807,0.639669,0.031801,
default,4,NO_INPUT,2048,1024,2048,1.000000,1280,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.976405,0.008074,0.302603,0.000366,
default,4,NO_INPUT,2048,1024,2048,1.000000,10496,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.932160,0.017434,0.438453,0.015790,
default,4,NO_INPUT,2048,1024,2048,1.000000,104960,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,3.039392,0.031580,1.471392,0.101643,
default,4,NO_INPUT,2048,1024,2048,1.000000,102,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.282773,0.010159,0.224715,0.000552,
default,4,NO_INPUT,2048,1024,2048,1.000000,984,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.279243,0.007477,0.343765,0.019423,
default,4,NO_INPUT,2048,1024,2048,1.000000,9834,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.283019,0.005010,0.433696,0.003176,
default,4,NO_INPUT,2048,1024,2048,1.000000,204,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.363701,0.024783,0.209696,0.002074,
default,4,NO_INPUT,2048,1024,2048,1.000000,1968,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.358869,0.018601,0.453440,0.011202,
default,4,NO_INPUT,2048,1024,2048,1.000000,19668,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.362688,0.008260,0.523307,0.009121,
default,4,NO_INPUT,2048,1024,2048,1.000000,425,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.495285,0.011386,0.216480,0.002533,
default,4,NO_INPUT,2048,1024,2048,1.000000,4100,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.508917,0.021352,0.500032,0.001178,
default,4,NO_INPUT,2048,1024,2048,1.000000,40975,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.498155,0.010879,0.544075,0.038984,
default,4,NO_INPUT,2048,1024,2048,1.000000,1088,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.910613,0.014950,0.297387,0.000719,
default,4,NO_INPUT,2048,1024,2048,1.000000,10496,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.929771,0.030020,0.516811,0.007675,
default,4,NO_INPUT,2048,1024,2048,1.000000,104896,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.957515,0.018982,1.469824,0.060668,
default,4,NO_INPUT,2048,1024,2048,1.000000,66,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.176181,0.052826,0.161397,0.001137,
default,4,NO_INPUT,2048,1024,2048,1.000000,656,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.184651,0.082469,0.274752,0.001516,
default,4,NO_INPUT,2048,1024,2048,1.000000,6554,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.165088,0.073169,0.385163,0.002010,
default,4,NO_INPUT,2048,1024,2048,1.000000,198,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.233643,0.076523,0.263765,0.001902,
default,4,NO_INPUT,2048,1024,2048,1.000000,1968,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.239232,0.067958,0.486699,0.040852,
default,4,NO_INPUT,2048,1024,2048,1.000000,19662,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.234411,0.070985,0.561813,0.031104,
default,4,NO_INPUT,2048,1024,2048,1.000000,396,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.305195,0.078030,0.222784,0.001101,
default,4,NO_INPUT,2048,1024,2048,1.000000,3936,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.300299,0.075385,0.456597,0.001221,
default,4,NO_INPUT,2048,1024,2048,1.000000,39324,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.306315,0.071217,0.750432,0.017448,
default,4,NO_INPUT,2048,1024,2048,1.000000,1056,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.530805,0.074550,0.284320,0.000888,
default,4,NO_INPUT,2048,1024,2048,1.000000,10496,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.540480,0.082912,0.467445,0.004750,
default,4,NO_INPUT,2048,1024,2048,1.000000,104864,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.541227,0.087186,1.494656,0.108812,
default,4,NO_INPUT,2048,1024,4096,1.000000,125,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.521173,0.001904,0.276725,0.000672,
default,4,NO_INPUT,2048,1024,4096,1.000000,1025,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.538517,0.005245,0.489760,0.003569,
default,4,NO_INPUT,2048,1024,4096,1.000000,10250,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.540779,0.016813,0.515200,0.000860,
default,4,NO_INPUT,2048,1024,4096,1.000000,255,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.805195,0.040215,0.432789,0.001141,
default,4,NO_INPUT,2048,1024,4096,1.000000,2091,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.788480,0.008520,0.598219,0.032281,
default,4,NO_INPUT,2048,1024,4096,1.000000,20910,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.818528,0.027444,0.828853,0.016382,
default,4,NO_INPUT,2048,1024,4096,1.000000,510,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.330592,0.016643,0.473696,0.001330,
default,4,NO_INPUT,2048,1024,4096,1.000000,4182,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.322613,0.005593,1.210464,0.041457,
default,4,NO_INPUT,2048,1024,4096,1.000000,41820,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.353568,0.030208,1.468843,0.037599,
default,4,NO_INPUT,2048,1024,4096,1.000000,1280,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.983062,0.066916,0.648213,0.024908,
default,4,NO_INPUT,2048,1024,4096,1.000000,10496,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,3.041419,0.012790,1.092960,0.040796,
default,4,NO_INPUT,2048,1024,4096,1.000000,104960,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.998410,0.005412,3.294592,0.055347,
default,4,NO_INPUT,2048,1024,4096,1.000000,102,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.343179,0.009436,0.487136,0.000863,
default,4,NO_INPUT,2048,1024,4096,1.000000,984,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.345909,0.005742,0.697131,0.010125,
default,4,NO_INPUT,2048,1024,4096,1.000000,9834,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.323168,0.004257,0.797867,0.042433,
default,4,NO_INPUT,2048,1024,4096,1.000000,204,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.428075,0.014417,0.412320,0.004948,
default,4,NO_INPUT,2048,1024,4096,1.000000,1968,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.426944,0.005963,1.000608,0.009518,
default,4,NO_INPUT,2048,1024,4096,1.000000,19668,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.416587,0.008827,1.092512,0.098909,
default,4,NO_INPUT,2048,1024,4096,1.000000,425,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.632000,0.013615,0.445237,0.002069,
default,4,NO_INPUT,2048,1024,4096,1.000000,4100,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.614165,0.001483,1.032587,0.073713,
default,4,NO_INPUT,2048,1024,4096,1.000000,40975,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.616021,0.021112,1.181963,0.059467,
default,4,NO_INPUT,2048,1024,4096,1.000000,1088,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.155819,0.020244,0.638176,0.001086,
default,4,NO_INPUT,2048,1024,4096,1.000000,10496,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.159531,0.011321,1.202752,0.007616,
default,4,NO_INPUT,2048,1024,4096,1.000000,104896,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.143872,0.006062,3.119296,0.026292,
default,4,NO_INPUT,2048,1024,4096,1.000000,66,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.221845,0.079176,0.303541,0.002694,
default,4,NO_INPUT,2048,1024,4096,1.000000,656,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.225003,0.079032,0.520587,0.000810,
default,4,NO_INPUT,2048,1024,4096,1.000000,6554,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.227936,0.082723,0.743904,0.000297,
default,4,NO_INPUT,2048,1024,4096,1.000000,198,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.342144,0.074979,0.529035,0.000640,
default,4,NO_INPUT,2048,1024,4096,1.000000,1968,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.340597,0.077557,1.558795,0.024663,
default,4,NO_INPUT,2048,1024,4096,1.000000,19662,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.348565,0.083075,1.060245,0.015136,
default,4,NO_INPUT,2048,1024,4096,1.000000,396,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.521024,0.078956,0.453035,0.009522,
default,4,NO_INPUT,2048,1024,4096,1.000000,3936,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.510965,0.076632,0.900373,0.002158,
default,4,NO_INPUT,2048,1024,4096,1.000000,39324,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.516832,0.081005,1.534773,0.066412,
default,4,NO_INPUT,2048,1024,4096,1.000000,1056,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.123392,0.075850,0.620523,0.009260,
default,4,NO_INPUT,2048,1024,4096,1.000000,10496,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.125771,0.083010,1.033035,0.005403,
default,4,NO_INPUT,2048,1024,4096,1.000000,104864,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.103115,0.074399,2.933568,0.130789,
default,4,NO_INPUT,2048,2048,1024,1.000000,255,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.710571,0.020183,0.125472,0.001421,
default,4,NO_INPUT,2048,2048,1024,1.000000,2091,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.735275,0.019102,0.171232,0.002619,
default,4,NO_INPUT,2048,2048,1024,1.000000,20910,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.730987,0.030854,0.162187,0.001390,
default,4,NO_INPUT,2048,2048,1024,1.000000,510,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.230869,0.022301,0.118389,0.001882,
default,4,NO_INPUT,2048,2048,1024,1.000000,4182,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.238933,0.016343,0.325717,0.002371,
default,4,NO_INPUT,2048,2048,1024,1.000000,41820,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.224427,0.015446,0.313269,0.005355,
default,4,NO_INPUT,2048,2048,1024,1.000000,1020,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.328405,0.071606,0.174869,0.002470,
default,4,NO_INPUT,2048,2048,1024,1.000000,8364,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.306229,0.009922,0.220704,0.000334,
default,4,NO_INPUT,2048,2048,1024,1.000000,83640,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.270592,0.016656,0.553120,0.018280,
default,4,NO_INPUT,2048,2048,1024,1.000000,2560,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.483093,0.008291,0.249707,0.003644,
default,4,NO_INPUT,2048,2048,1024,1.000000,20992,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.493792,0.010577,0.489152,0.004562,
default,4,NO_INPUT,2048,2048,1024,1.000000,209920,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.491808,0.002985,2.176533,0.072833,
default,4,NO_INPUT,2048,2048,1024,1.000000,204,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.319136,0.019163,0.131776,0.002506,
default,4,NO_INPUT,2048,2048,1024,1.000000,1968,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.331243,0.015313,0.275104,0.036098,
default,4,NO_INPUT,2048,2048,1024,1.000000,19668,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.321451,0.000850,0.268160,0.008553,
default,4,NO_INPUT,2048,2048,1024,1.000000,425,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.468363,0.011885,0.119755,0.000658,
default,4,NO_INPUT,2048,2048,1024,1.000000,4100,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.457547,0.013937,0.353067,0.002052,
default,4,NO_INPUT,2048,2048,1024,1.000000,40975,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.457461,0.013899,0.275200,0.001973,
default,4,NO_INPUT,2048,2048,1024,1.000000,867,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.766485,0.014804,0.137781,0.002469,
default,4,NO_INPUT,2048,2048,1024,1.000000,8364,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.794613,0.045615,0.200203,0.001954,
default,4,NO_INPUT,2048,2048,1024,1.000000,83589,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.755627,0.006472,0.672555,0.014881,
default,4,NO_INPUT,2048,2048,1024,1.000000,2176,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.617365,0.046191,0.253835,0.001202,
default,4,NO_INPUT,2048,2048,1024,1.000000,20992,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.559765,0.016994,0.503851,0.003243,
default,4,NO_INPUT,2048,2048,1024,1.000000,209792,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.571435,0.016676,2.393771,0.028182,
default,4,NO_INPUT,2048,2048,1024,1.000000,198,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.185643,0.071870,0.099104,0.001248,
default,4,NO_INPUT,2048,2048,1024,1.000000,1968,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.185173,0.073720,0.221685,0.001595,
default,4,NO_INPUT,2048,2048,1024,1.000000,19662,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.186315,0.055864,0.177461,0.006880,
default,4,NO_INPUT,2048,2048,1024,1.000000,396,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.242507,0.080306,0.143509,0.000355,
default,4,NO_INPUT,2048,2048,1024,1.000000,3936,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.230688,0.069389,0.371765,0.010987,
default,4,NO_INPUT,2048,2048,1024,1.000000,39324,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.234123,0.072778,0.303637,0.009354,
default,4,NO_INPUT,2048,2048,1024,1.000000,792,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.334709,0.072493,0.137952,0.001870,
default,4,NO_INPUT,2048,2048,1024,1.000000,7872,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.329995,0.074791,0.190731,0.000972,
default,4,NO_INPUT,2048,2048,1024,1.000000,78648,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.327627,0.068596,0.452608,0.003914,
default,4,NO_INPUT,2048,2048,1024,1.000000,2112,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.661643,0.075902,0.236149,0.001894,
default,4,NO_INPUT,2048,2048,1024,1.000000,20992,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.672747,0.082728,0.406603,0.003182,
default,4,NO_INPUT,2048,2048,1024,1.000000,209728,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.671232,0.076512,2.135755,0.022727,
default,4,NO_INPUT,2048,2048,2048,1.000000,255,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.802859,0.033494,0.225931,0.001992,
default,4,NO_INPUT,2048,2048,2048,1.000000,2091,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.768885,0.012498,0.337760,0.001620,
default,4,NO_INPUT,2048,2048,2048,1.000000,20910,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.848949,0.103114,0.338645,0.012981,
default,4,NO_INPUT,2048,2048,2048,1.000000,510,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.327712,0.016494,0.235275,0.001082,
default,4,NO_INPUT,2048,2048,2048,1.000000,4182,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.326795,0.020146,0.666464,0.001129,
default,4,NO_INPUT,2048,2048,2048,1.000000,41820,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.372501,0.044296,0.651893,0.011722,
default,4,NO_INPUT,2048,2048,2048,1.000000,1020,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.401344,0.021852,0.363808,0.005149,
default,4,NO_INPUT,2048,2048,2048,1.000000,8364,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.519957,0.021889,0.476971,0.007191,
default,4,NO_INPUT,2048,2048,2048,1.000000,83640,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.414933,0.015679,1.257472,0.013668,
default,4,NO_INPUT,2048,2048,2048,1.000000,2560,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.734432,0.010041,0.535296,0.003157,
default,4,NO_INPUT,2048,2048,2048,1.000000,20992,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.846699,0.080275,1.306784,0.015990,
default,4,NO_INPUT,2048,2048,2048,1.000000,209920,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.918859,0.071315,7.463914,0.165187,
default,4,NO_INPUT,2048,2048,2048,1.000000,204,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.364021,0.009299,0.250304,0.001122,
default,4,NO_INPUT,2048,2048,2048,1.000000,1968,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.364928,0.002747,0.589109,0.049954,
default,4,NO_INPUT,2048,2048,2048,1.000000,19668,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.406379,0.030754,0.529803,0.016429,
default,4,NO_INPUT,2048,2048,2048,1.000000,425,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.528235,0.012864,0.223989,0.001260,
